Id,Index,SubIndex,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,Seconds
1118,111,8,220520,225839,42.17224141,-90.09105509,3805,42.2,34.7,-0.051,1
1119,111,9,220520,225840,42.17236,-90.09091,3996,42.2,34.6,-0.051,1
1120,112,0,220520,225847,42.17319539,-90.0898688,3806,42.6,35.2,-0.103,7
1121,112,1,220520,225848,42.17331444,-90.08971795,3920,43.2,35.3,0.051,1
1122,112,2,220520,225849,42.17343265,-90.089565,3983,43.8,35.4,0.051,1
1123,112,3,220520,225850,42.17355277,-90.08941386,4025,43,35.5,0.051,1
1124,112,4,220520,225851,42.17367084,-90.08925892,4021,44.2,35.6,0.051,1
1125,112,5,220520,225852,42.17378766,-90.08910403,3894,44.5,35.4,-0.103,1
1126,112,6,220520,225853,42.17390322,-90.08895186,4060,44.3,34.9,-0.257,1
1127,112,7,220520,225854,42.17401751,-90.08880242,4068,44.1,34.4,-0.257,1
1128,112,8,220520,225855,42.17413285,-90.08865265,4055,43.9,34.6,0.103,1
1129,112,9,220520,225856,42.17425,-90.0885,4113,44,35.2,0.309,1
1130,113,0,220520,225907,42.17551725,-90.08681941,5010,46.5,34.1,-0.206,11
1131,113,1,220520,225908,42.17563229,-90.08667465,4472,43,34,-0.051,1
1132,113,2,220520,225909,42.17575279,-90.08653628,4448,40.4,34.2,0.103,1
1133,113,3,220520,225910,42.17588235,-90.08641157,4402,35.5,34.4,0.103,1
1134,113,4,220520,225911,42.17602982,-90.08632915,4005,22.5,34.5,0.051,1
1135,113,5,220520,225912,42.17618483,-90.08627777,4014,13.8,34.5,0,1
1136,113,6,220520,225913,42.1763447,-90.08625205,4257,6.8,34.8,0.154,1
1137,113,7,220520,225914,42.17650613,-90.08624748,4202,1.2,34.9,0.051,1
1138,113,8,220520,225915,42.17666837,-90.08625666,4222,357.6,35.1,0.103,1
1139,113,9,220520,225916,42.17683,-90.08627,4216,356.5,35,-0.051,1
1140,114,0,220520,225928,42.17877045,-90.08605493,3904,16,35.1,-0.051,12
1141,114,1,220520,225929,42.17892463,-90.08598814,3716,17.8,35,-0.051,1
1142,114,2,220520,225930,42.17907677,-90.08591704,3928,19.1,34.8,-0.103,1
1143,114,3,220520,225931,42.17922849,-90.08584252,4189,20,34.9,0.051,1
1144,114,4,220520,225932,42.17937883,-90.08576302,4224,21.4,34.9,0,1
1145,114,5,220520,225933,42.17952679,-90.08567579,4055,23.6,34.9,0,1
1146,114,6,220520,225934,42.17967252,-90.08558199,4205,25.5,34.9,0,1
1147,114,7,220520,225935,42.17981636,-90.08548436,4077,26.7,34.8,-0.051,1
1148,114,8,220520,225936,42.17995919,-90.08538274,4030,27.8,34.9,0.051,1
1149,114,9,220520,225937,42.1801,-90.08528,3861,28.4,34.6,-0.154,1
1150,115,0,220520,225931,42.17913448,-90.08547865,3976,4.2,35.4,0.412,-6
1151,115,1,220520,225932,42.17929718,-90.08545944,4099,5,35.3,-0.051,1
1152,115,2,220520,225933,42.17945966,-90.08543717,4060,5.8,35.3,0,1
1153,115,3,220520,225934,42.17962155,-90.08540374,4252,8.7,35.4,0.051,1
1154,115,4,220520,225935,42.1797833,-90.08536525,4109,10,35.5,0.051,1
1155,115,5,220520,225936,42.17994294,-90.08532182,3772,11.4,35.2,-0.154,1
1156,115,6,220520,225937,42.18010109,-90.0852694,3939,13.8,35.2,0,1
1157,115,7,220520,225938,42.18024136,-90.08516404,3960,29.1,34.7,-0.257,1
1158,115,8,220520,225939,42.18038109,-90.08505736,4184,29.5,34.7,0,1
1159,115,9,220520,225940,42.18052,-90.08495,3870,29.8,34.6,-0.051,1
1160,116,0,220520,225955,42.18214978,-90.08436642,4627,21.1,12.1,-7.717,15
1161,116,1,220520,225956,42.18218203,-90.08431249,4691,51.1,11.1,-0.514,1
1162,116,2,220520,225957,42.18219041,-90.08424032,4105,81.1,11.7,0.309,1
1163,116,3,220520,225958,42.18218247,-90.08416113,3893,97.7,12.8,0.566,1
1164,116,4,220520,225959,42.18216081,-90.08406953,3936,107.7,15.4,1.338,1
1165,116,5,220520,230000,42.18212882,-90.08396374,3971,112.2,18.3,1.492,1
1166,116,6,220520,230001,42.1820898,-90.08384435,4037,113.8,20.9,1.338,1
1167,116,7,220520,230002,42.18204633,-90.08371259,4072,114,23.1,1.132,1
1168,116,8,220520,230003,42.18199632,-90.08357047,3995,115.4,25.2,1.08,1
1169,116,9,220520,230004,42.18194,-90.08342,4166,116.8,27,0.926,1
1170,117,0,220520,225959,42.18131638,-90.08379549,4147,27.9,34.6,3.91,-5
1171,117,1,220520,230000,42.18145225,-90.08369882,4425,27.8,33.2,-0.72,1
1172,117,2,220520,230001,42.18158373,-90.08361113,4276,26.3,31.7,-0.772,1
1173,117,3,220520,230002,42.18170889,-90.08352875,4135,26,30.1,-0.823,1
1174,117,4,220520,230003,42.1818299,-90.08345808,4041,23.4,28.5,-0.823,1
1175,117,5,220520,230004,42.18194845,-90.083403,3950,19,27.1,-0.72,1
1176,117,6,220520,230005,42.18188694,-90.0832449,4119,117.7,28.6,0.772,1
1177,117,7,220520,230006,42.18181774,-90.08308182,4095,119.8,30.1,0.772,1
1178,117,8,220520,230007,42.18174178,-90.08291324,4006,121.3,31.6,0.772,1
1179,117,9,220520,230008,42.18166,-90.08274,3963,122.5,32.9,0.669,1
1180,118,0,220520,230014,42.18112297,-90.08166758,4000,123.5,34.8,-0.154,6
1181,118,1,220520,230015,42.18103439,-90.08148766,4005,123.6,34.6,-0.103,1
1182,118,2,220520,230016,42.18094557,-90.08130794,3966,123.7,34.6,0,1
1183,118,3,220520,230017,42.18085622,-90.08112645,3890,123.6,34.9,0.154,1
1184,118,4,220520,230018,42.18076633,-90.08094319,3886,123.5,35.2,0.154,1
1185,118,5,220520,230019,42.18067737,-90.08075762,3797,122.9,35.4,0.103,1
1186,118,6,220520,230020,42.18058815,-90.08057079,3627,122.8,35.6,0.103,1
1187,118,7,220520,230021,42.18049916,-90.08038302,3863,122.6,35.7,0.051,1
1188,118,8,220520,230022,42.18040969,-90.08019567,3989,122.8,35.7,0,1
1189,118,9,220520,230023,42.18032,-90.08001,3800,123.1,35.5,-0.103,1
1190,119,0,220520,230032,42.17949254,-90.07837842,3950,125.6,35.3,-0.103,9
1191,119,1,220520,230033,42.17939817,-90.07819855,3986,125.3,35.3,0,1
1192,119,2,220520,230034,42.17930403,-90.07801847,3964,125.2,35.3,0,1
1193,119,3,220520,230035,42.17921059,-90.07783772,3843,124.9,35.3,0,1
1194,119,4,220520,230036,42.17911671,-90.07765814,4050,125.2,35.2,-0.051,1
1195,119,5,220520,230037,42.17902523,-90.07747785,4077,124.4,35,-0.103,1
1196,119,6,220520,230038,42.17893513,-90.07729553,4020,123.7,35.1,0.051,1
1197,119,7,220520,230039,42.17884536,-90.07711593,4144,124,34.7,-0.206,1
1198,119,8,220520,230040,42.17875453,-90.07693353,3851,123.9,35.2,0.257,1
1199,119,9,220520,230041,42.17866,-90.07675,3899,124.8,35.8,0.309,1
1200,120,0,220520,230038,42.17889819,-90.07732019,4100,123.3,34.1,-0.875,-3
1201,120,1,220520,230039,42.17880907,-90.0771385,4018,123.5,34.9,0.412,1
1202,120,2,220520,230040,42.17871767,-90.07695286,3970,123.6,35.7,0.412,1
1203,120,3,220520,230041,42.17862627,-90.07676722,3955,123.6,35.7,0,1
1204,120,4,220520,230042,42.17853688,-90.07658427,4075,123.4,35.1,-0.309,1
1205,120,5,220520,230043,42.17843956,-90.07640419,3748,126.1,35.7,0.309,1
1206,120,6,220520,230044,42.17834011,-90.07622546,3673,126.9,35.8,0.051,1
1207,120,7,220520,230045,42.17823814,-90.07604933,4114,128,35.8,0,1
1208,120,8,220520,230046,42.17813497,-90.07587369,4104,128.4,35.9,0.051,1
1209,120,9,220520,230047,42.17803,-90.0757,4274,129.2,35.9,0,1
1210,121,0,220520,230101,42.17652097,-90.07338814,4160,129.6,35.8,0.051,14
1211,121,1,220520,230102,42.17641196,-90.0732207,4178,131.3,35.7,-0.051,1
1212,121,2,220520,230103,42.17630273,-90.07305352,4120,131.4,35.7,0,1
1213,121,3,220520,230104,42.17619942,-90.07289595,4033,131.5,33.7,-1.029,1
1214,121,4,220520,230105,42.17609652,-90.07273956,4064,131.6,33.5,-0.103,1
1215,121,5,220520,230106,42.17599362,-90.07258317,3978,131.6,33.5,0,1
1216,121,6,220520,230107,42.17588906,-90.07243134,4061,132.9,33.2,-0.154,1
1217,121,7,220520,230108,42.17578678,-90.07227588,4003,131.6,33.3,0.051,1
1218,121,8,220520,230109,42.17568804,-90.07211711,3884,130,33.2,-0.051,1
1219,121,9,220520,230110,42.17559,-90.07196,3934,130.1,32.9,-0.154,1
1220,122,0,220520,225928,42.17877045,-90.08605493,3904,16,35.1,-0.051,-102
1221,122,1,220520,225929,42.17892463,-90.08598814,3716,17.8,35,-0.051,1
1222,122,2,220520,225930,42.17907677,-90.08591704,3928,19.1,34.8,-0.103,1
1223,122,3,220520,225931,42.17922849,-90.08584252,4189,20,34.9,0.051,1
1224,122,4,220520,225932,42.17937883,-90.08576302,4224,21.4,34.9,0,1
1225,122,5,220520,225933,42.17952679,-90.08567579,4055,23.6,34.9,0,1
1226,122,6,220520,225934,42.17967252,-90.08558199,4205,25.5,34.9,0,1
1227,122,7,220520,225935,42.17981636,-90.08548436,4077,26.7,34.8,-0.051,1
1228,122,8,220520,225936,42.17995919,-90.08538274,4030,27.8,34.9,0.051,1
1229,122,9,220520,225937,42.1801,-90.08528,3861,28.4,34.6,-0.154,1
1230,123,0,220520,225931,42.17913448,-90.08547865,3976,4.2,35.4,0.412,-6
1231,123,1,220520,225932,42.17929718,-90.08545944,4099,5,35.3,-0.051,1
1232,123,2,220520,225933,42.17945966,-90.08543717,4060,5.8,35.3,0,1
1233,123,3,220520,225934,42.17962155,-90.08540374,4252,8.7,35.4,0.051,1
1234,123,4,220520,225935,42.1797833,-90.08536525,4109,10,35.5,0.051,1
1235,123,5,220520,225936,42.17994294,-90.08532182,3772,11.4,35.2,-0.154,1
1236,123,6,220520,225937,42.18010109,-90.0852694,3939,13.8,35.2,0,1
1237,123,7,220520,225938,42.18024136,-90.08516404,3960,29.1,34.7,-0.257,1
1238,123,8,220520,225939,42.18038109,-90.08505736,4184,29.5,34.7,0,1
1239,123,9,220520,225940,42.18052,-90.08495,3870,29.8,34.6,-0.051,1
1240,124,0,220520,225955,42.18214978,-90.08436642,4627,21.1,12.1,-7.717,15
1241,124,1,220520,225956,42.18218203,-90.08431249,4691,51.1,11.1,-0.514,1
1242,124,2,220520,225957,42.18219041,-90.08424032,4105,81.1,11.7,0.309,1
1243,124,3,220520,225958,42.18218247,-90.08416113,3893,97.7,12.8,0.566,1
1244,124,4,220520,225959,42.18216081,-90.08406953,3936,107.7,15.4,1.338,1
1245,124,5,220520,230000,42.18212882,-90.08396374,3971,112.2,18.3,1.492,1
1246,124,6,220520,230001,42.1820898,-90.08384435,4037,113.8,20.9,1.338,1
1247,124,7,220520,230002,42.18204633,-90.08371259,4072,114,23.1,1.132,1
1248,124,8,220520,230003,42.18199632,-90.08357047,3995,115.4,25.2,1.08,1
1249,124,9,220520,230004,42.18194,-90.08342,4166,116.8,27,0.926,1
1250,125,0,220520,225959,42.18131638,-90.08379549,4147,27.9,34.6,3.91,-5
1251,125,1,220520,230000,42.18145225,-90.08369882,4425,27.8,33.2,-0.72,1
1252,125,2,220520,230001,42.18158373,-90.08361113,4276,26.3,31.7,-0.772,1
1253,125,3,220520,230002,42.18170889,-90.08352875,4135,26,30.1,-0.823,1
1254,125,4,220520,230003,42.1818299,-90.08345808,4041,23.4,28.5,-0.823,1
1255,125,5,220520,230004,42.18194845,-90.083403,3950,19,27.1,-0.72,1
1256,125,6,220520,230005,42.18188694,-90.0832449,4119,117.7,28.6,0.772,1
1257,125,7,220520,230006,42.18181774,-90.08308182,4095,119.8,30.1,0.772,1
1258,125,8,220520,230007,42.18174178,-90.08291324,4006,121.3,31.6,0.772,1
1259,125,9,220520,230008,42.18166,-90.08274,3963,122.5,32.9,0.669,1
1260,126,0,220520,230014,42.18112297,-90.08166758,4000,123.5,34.8,-0.154,6
1261,126,1,220520,230015,42.18103439,-90.08148766,4005,123.6,34.6,-0.103,1
1262,126,2,220520,230016,42.18094557,-90.08130794,3966,123.7,34.6,0,1
1263,126,3,220520,230017,42.18085622,-90.08112645,3890,123.6,34.9,0.154,1
1264,126,4,220520,230018,42.18076633,-90.08094319,3886,123.5,35.2,0.154,1
1265,126,5,220520,230019,42.18067737,-90.08075762,3797,122.9,35.4,0.103,1
1266,126,6,220520,230020,42.18058815,-90.08057079,3627,122.8,35.6,0.103,1
1267,126,7,220520,230021,42.18049916,-90.08038302,3863,122.6,35.7,0.051,1
1268,126,8,220520,230022,42.18040969,-90.08019567,3989,122.8,35.7,0,1
1269,126,9,220520,230023,42.18032,-90.08001,3800,123.1,35.5,-0.103,1
1270,127,0,220520,230032,42.17949254,-90.07837842,3950,125.6,35.3,-0.103,9
1271,127,1,220520,230033,42.17939817,-90.07819855,3986,125.3,35.3,0,1
1272,127,2,220520,230034,42.17930403,-90.07801847,3964,125.2,35.3,0,1
1273,127,3,220520,230035,42.17921059,-90.07783772,3843,124.9,35.3,0,1
1274,127,4,220520,230036,42.17911671,-90.07765814,4050,125.2,35.2,-0.051,1
1275,127,5,220520,230037,42.17902523,-90.07747785,4077,124.4,35,-0.103,1
1276,127,6,220520,230038,42.17893513,-90.07729553,4020,123.7,35.1,0.051,1
1277,127,7,220520,230039,42.17884536,-90.07711593,4144,124,34.7,-0.206,1
1278,127,8,220520,230040,42.17875453,-90.07693353,3851,123.9,35.2,0.257,1
1279,127,9,220520,230041,42.17866,-90.07675,3899,124.8,35.8,0.309,1
1280,128,0,220520,230038,42.17889819,-90.07732019,4100,123.3,34.1,-0.875,-3
1281,128,1,220520,230039,42.17880907,-90.0771385,4018,123.5,34.9,0.412,1
1282,128,2,220520,230040,42.17871767,-90.07695286,3970,123.6,35.7,0.412,1
1283,128,3,220520,230041,42.17862627,-90.07676722,3955,123.6,35.7,0,1
1284,128,4,220520,230042,42.17853688,-90.07658427,4075,123.4,35.1,-0.309,1
1285,128,5,220520,230043,42.17843956,-90.07640419,3748,126.1,35.7,0.309,1
1286,128,6,220520,230044,42.17834011,-90.07622546,3673,126.9,35.8,0.051,1
1287,128,7,220520,230045,42.17823814,-90.07604933,4114,128,35.8,0,1
1288,128,8,220520,230046,42.17813497,-90.07587369,4104,128.4,35.9,0.051,1
1289,128,9,220520,230047,42.17803,-90.0757,4274,129.2,35.9,0,1
1290,129,0,220520,230101,42.17652097,-90.07338814,4160,129.6,35.8,0.051,14
1291,129,1,220520,230102,42.17641196,-90.0732207,4178,131.3,35.7,-0.051,1
1292,129,2,220520,230103,42.17630273,-90.07305352,4120,131.4,35.7,0,1
1293,129,3,220520,230104,42.17619942,-90.07289595,4033,131.5,33.7,-1.029,1
1294,129,4,220520,230105,42.17609652,-90.07273956,4064,131.6,33.5,-0.103,1
1295,129,5,220520,230106,42.17599362,-90.07258317,3978,131.6,33.5,0,1
1296,129,6,220520,230107,42.17588906,-90.07243134,4061,132.9,33.2,-0.154,1
1297,129,7,220520,230108,42.17578678,-90.07227588,4003,131.6,33.3,0.051,1
1298,129,8,220520,230109,42.17568804,-90.07211711,3884,130,33.2,-0.051,1
1299,129,9,220520,230110,42.17559,-90.07196,3934,130.1,32.9,-0.154,1
